date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:25:02	527134/527134	---M--	200	added ('OK')	image/jpeg	etag:%220a03cc65c24319feefc4c50a52c845a8%22	https://product.hstatic.net/200000796751/product/am-tra-victoria-2_9a8b401ac8ab4bf7a1a6fd21588fac42.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/am-tra-victoria-2_9a8b401ac8ab4bf7a1a6fd21588fac42.jpg	(from https://baya.vn/)
23:25:03	719142/719142	---MCZ	200	added ('OK')	text/html	etag:W/%22084236e4145c489c994a5e4f71c8fe09%22	https://baya.vn/products/bo-am-tra-floral-2001257	C:/My%20Web%20Sites/baya/baya.vn/products/bo-am-tra-floral-2001257.html	(from https://baya.vn/)
23:25:04	620940/620940	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:03%20GMT	https://baya.vn/collections/vendors?q=floral	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors6722.html	(from https://baya.vn/)
23:25:04	94599/94599	---M--	200	added ('OK')	image/jpeg	etag:%22a23cd1e92bf0edc7cd184c8899af529f%22	https://product.hstatic.net/200000796751/product/kdp_4286-compressed_9aee3c48b59843e9bbd21300eef6278b.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kdp_4286-compressed_9aee3c48b59843e9bbd21300eef6278b.jpg	(from https://baya.vn/)
23:25:05	717806/717806	---MCZ	200	added ('OK')	text/html	etag:W/%22b432c9883cfd4659986c006820172e9f%22	https://baya.vn/products/tho-felicia-2000251	C:/My%20Web%20Sites/baya/baya.vn/products/tho-felicia-2000251.html	(from https://baya.vn/)
23:25:05	599953/599953	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:05%20GMT	https://baya.vn/collections/vendors?q=felicia	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors21a5.html	(from https://baya.vn/)
23:25:06	718239/718239	---MCZ	200	added ('OK')	text/html	etag:W/%22f926c755282946619d622609c48a5ba6%22	https://baya.vn/products/dia-lon-felicia	C:/My%20Web%20Sites/baya/baya.vn/products/dia-lon-felicia.html	(from https://baya.vn/)
23:25:06	721201/721201	---MCZ	200	added ('OK')	text/html	etag:W/%22705968250eb14f7bbf335d242624c06a%22	https://baya.vn/products/salad-bowl-floral	C:/My%20Web%20Sites/baya/baya.vn/products/salad-bowl-floral.html	(from https://baya.vn/)
23:25:06	153108/153108	---M--	200	added ('OK')	image/jpeg	etag:%22af8b3fe200c90dce59ccc00f29589fd9%22	https://product.hstatic.net/200000796751/product/kdp_4017-compressed_5_a7552987b1bc45acb04f888c6adc5760.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kdp_4017-compressed_5_a7552987b1bc45acb04f888c6adc5760.jpg	(from https://baya.vn/)
23:25:07	711496/711496	---MCZ	200	added ('OK')	text/html	etag:W/%22e0233d799bd04d3481eba068011171c0%22	https://baya.vn/products/soup-plate-floral-2001228	C:/My%20Web%20Sites/baya/baya.vn/products/soup-plate-floral-2001228.html	(from https://baya.vn/)
23:25:08	713626/713626	---MCZ	200	added ('OK')	text/html	etag:W/%22f11d880e91b04564865b25f31ccac85c%22	https://baya.vn/products/lo-hoa-mandy-2000252	C:/My%20Web%20Sites/baya/baya.vn/products/lo-hoa-mandy-2000252.html	(from https://baya.vn/)
23:25:08	567106/567106	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:08%20GMT	https://baya.vn/collections/vendors?q=mandy	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors777c.html	(from https://baya.vn/)
23:25:09	719136/719136	---MCZ	200	added ('OK')	text/html	etag:W/%22dc2f9d0d3cd740afac325af5c255fb8e%22	https://baya.vn/products/dia-floral	C:/My%20Web%20Sites/baya/baya.vn/products/dia-floral.html	(from https://baya.vn/)
23:25:13	2351/2351	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:12%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_small.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_small.jpg	(from https://baya.vn/)
23:25:14	6048/6048	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:10%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_medium.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_medium.jpg	(from https://baya.vn/)
23:25:17	853276/853276	---MCZ	200	added ('OK')	text/html	etag:W/%225f4c68106dee47f4b2702af975dd51a6%22	https://baya.vn/collections/best-seller	C:/My%20Web%20Sites/baya/baya.vn/collections/best-seller.html	(from https://baya.vn/)
23:25:17	15671/15671	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:14%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_medium.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_medium.jpg	(from https://baya.vn/)
23:25:17	18393/18393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:11%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_large.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_copy_3b71edf7e17d4b3bae825d41954c9c2e_large.jpg	(from https://baya.vn/)
23:25:18	3897/3897	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:18%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_small.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_small.jpg	(from https://baya.vn/)
23:25:24	57949/57949	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2016:25:15%20GMT	http://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_large.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca_large.jpg	(from https://baya.vn/)
23:25:25	755048/755048	---MCZ	200	added ('OK')	text/html	etag:W/%22de5018c3511a4112a349349f4091ec7b%22	https://baya.vn/products/sofa-normandy	C:/My%20Web%20Sites/baya/baya.vn/products/sofa-normandy.html	(from https://baya.vn/)
23:25:25	569506/569506	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:18%20GMT	https://baya.vn/collections/vendors?q=normandy	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors9a17.html	(from https://baya.vn/)
23:25:25	473910/473910	---M--	200	added ('OK')	image/jpeg	etag:%2207f18f8ffd5c3599973de41918960804%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_inspire_e20aba93f9864e5da6c743c3418990ca.jpg	(from https://baya.vn/)
23:25:27	169110/169110	---M--	200	added ('OK')	image/jpeg	etag:%22fbb450bddd10b642abe3911659b80efb%22	https://product.hstatic.net/200000796751/product/baya_-_promote_-_oct_-_normandy_1_1cddd82262964c07ba706b304ae13aa1.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/baya_-_promote_-_oct_-_normandy_1_1cddd82262964c07ba706b304ae13aa1.jpg	(from https://baya.vn/)
23:25:28	291252/291252	---M--	200	added ('OK')	image/jpeg	etag:%2280a71a5f0eec43d4069f4967df2ace26%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_1_copy_8afece544a474988ad2c214bc92ab9d9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_1_copy_8afece544a474988ad2c214bc92ab9d9.jpg	(from https://baya.vn/)
23:25:31	282477/282477	---M--	200	added ('OK')	image/jpeg	etag:%2275f621fe31c2e7b78d2b5db45b53a54d%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_2_copy_1d68209adf614c3bb13eb4632eb27a79.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_2_copy_1d68209adf614c3bb13eb4632eb27a79.jpg	(from https://baya.vn/)
23:25:32	292760/292760	---M--	200	added ('OK')	image/jpeg	etag:%2260fa1209964f1d77df90c0caebfdae18%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_3_copy_cbf1c716d7f046efb040c996fff2244c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_3_copy_cbf1c716d7f046efb040c996fff2244c.jpg	(from https://baya.vn/)
23:25:32	257598/257598	---M--	200	added ('OK')	image/jpeg	etag:%22ae964b8d07529f767f9770a39c517eee%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_4_copy_21b57443ad624c439586104e487e04da.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_4_copy_21b57443ad624c439586104e487e04da.jpg	(from https://baya.vn/)
23:25:34	295730/295730	---M--	200	added ('OK')	image/jpeg	etag:%22bb069eee56ae25995dd2f4323265af7c%22	https://product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_5_copy_15c96642c799471e8afddf5789bd4e64.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_sofa_baya_2002158_5_copy_15c96642c799471e8afddf5789bd4e64.jpg	(from https://baya.vn/)
23:25:35	279440/279440	---M--	200	added ('OK')	image/jpeg	etag:%22d0c5f672f38cba3183b1a96e049bd630%22	https://product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_copy_4d90506cc00c4f32a7577f96ce419282.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_copy_4d90506cc00c4f32a7577f96ce419282.jpg	(from https://baya.vn/)
23:25:35	285390/285390	---M--	200	added ('OK')	image/jpeg	etag:%22e77fae4536d5600e63b12f57a64205fd%22	https://product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_1_copy_55c036bb10474d269a1dd294d2ef55b2.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_1_copy_55c036bb10474d269a1dd294d2ef55b2.jpg	(from https://baya.vn/)
23:25:36	275247/275247	---M--	200	added ('OK')	image/jpeg	etag:%22273e29222b71956882fb976f0aa7d3ce%22	https://product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_2_copy_caa2aa07688e4598b75fe55457054877.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_2_copy_caa2aa07688e4598b75fe55457054877.jpg	(from https://baya.vn/)
23:25:37	257310/257310	---M--	200	added ('OK')	image/jpeg	etag:%224a0bafe23454ca70e61bf9acf3eb5951%22	https://product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_3_copy_cecb9f9beaf84fabb2e478f91bce2eb2.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_3_copy_cecb9f9beaf84fabb2e478f91bce2eb2.jpg	(from https://baya.vn/)
23:25:38	293053/293053	---M--	200	added ('OK')	image/jpeg	etag:%22033fda5c4d32e71ef6532d19c83bea4c%22	https://product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_4_copy_7b025a8d98e34f269e75fd8d4f6eb775.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/normandy_armchair_baya_2002157_4_copy_7b025a8d98e34f269e75fd8d4f6eb775.jpg	(from https://baya.vn/)
23:25:39	723375/723375	---MCZ	200	added ('OK')	text/html	etag:W/%22f2766e7a59dc432f923bef27270c4deb%22	https://baya.vn/products/ly-victoria	C:/My%20Web%20Sites/baya/baya.vn/products/ly-victoria.html	(from https://baya.vn/)
23:25:41	104729/104729	---M--	200	added ('OK')	image/jpeg	etag:%229a5f43d18ad362978dbac674f06f63a0%22	https://product.hstatic.net/200000796751/product/kdp_4086-compressed_5d5df81f37ed426dbb1ef20e788424fa.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kdp_4086-compressed_5d5df81f37ed426dbb1ef20e788424fa.jpg	(from https://baya.vn/)
23:25:41	47018/47018	---M--	200	added ('OK')	image/jpeg	etag:%22e77642edbeb2981e63ec8bb4dca3c27b%22	https://product.hstatic.net/200000796751/product/kdp_4285-compressed_1__2bc1214f99af4673bc2b4eb80ece6f1a.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kdp_4285-compressed_1__2bc1214f99af4673bc2b4eb80ece6f1a.jpg	(from https://baya.vn/)
23:25:42	739671/739671	---MCZ	200	added ('OK')	text/html	etag:W/%2262abcd943dd34eb2b09332576314f076%22	https://baya.vn/products/tu-dau-giuong-sund	C:/My%20Web%20Sites/baya/baya.vn/products/tu-dau-giuong-sund.html	(from https://baya.vn/)
23:25:43	635465/635465	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:43%20GMT	https://baya.vn/collections/vendors?q=sund	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors3e05.html	(from https://baya.vn/)
23:25:43	157899/157899	---M--	200	added ('OK')	image/jpeg	etag:%22d001622a8d2408d18c5bc6659a5c910d%22	https://product.hstatic.net/200000796751/product/baya_-_series_-_sund_-_bedroom__2__2f1275f777874d2a8f511689f72abfc7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/baya_-_series_-_sund_-_bedroom__2__2f1275f777874d2a8f511689f72abfc7.jpg	(from https://baya.vn/)
23:25:44	161220/161220	---M--	200	added ('OK')	image/jpeg	etag:%22c54a3e43270a74f3c9dd65141b2a805f%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_1_2ff1b25f2138496088a1b11dd237da9d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_1_2ff1b25f2138496088a1b11dd237da9d.jpg	(from https://baya.vn/)
23:25:45	123837/123837	---M--	200	added ('OK')	image/jpeg	etag:%2212894bb0a0293cb17131b345e9be68fd%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_2_705229d48c2444788faddd12e69a80b7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_2_705229d48c2444788faddd12e69a80b7.jpg	(from https://baya.vn/)
23:25:45	98176/98176	---M--	200	added ('OK')	image/jpeg	etag:%227a37dfe0e51b859367a60d92038fc671%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_3_46c847844a6b4ee28a3ed66b495562a2.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_3_46c847844a6b4ee28a3ed66b495562a2.jpg	(from https://baya.vn/)
23:25:47	154697/154697	---M--	200	added ('OK')	image/jpeg	etag:%22efa332334a935cc1b79ec6cb2458c6ee%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_4_b92b5ed02fc64b08ab65a9a9c7f8c1a6.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000504_4_b92b5ed02fc64b08ab65a9a9c7f8c1a6.jpg	(from https://baya.vn/)
23:25:49	874233/874233	---M--	200	added ('OK')	image/jpeg	etag:%229d05441d5766be7047a87cf243f3469c%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_df320ad7640249ed95af60dffc5feb85.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_df320ad7640249ed95af60dffc5feb85.jpg	(from https://baya.vn/)
23:25:49	1028803/1028803	---M--	200	added ('OK')	image/jpeg	etag:%226975309ee4f3b49ccf7f0fda5f4c275d%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_1_a81b370f41844b6d8c93e42343401b3d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_1_a81b370f41844b6d8c93e42343401b3d.jpg	(from https://baya.vn/)
23:25:50	867647/867647	---M--	200	added ('OK')	image/jpeg	etag:%22b5063802ad8bfbcd88adf5c4ab042747%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_2_b7da4ca787884e6c8968cc2cecb96b1b.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_2_b7da4ca787884e6c8968cc2cecb96b1b.jpg	(from https://baya.vn/)
23:25:54	931097/931097	---M--	200	added ('OK')	image/jpeg	etag:%224cd2bac0ae25d6b8641dbaf14de18d5e%22	https://product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_3_421a5887de234483a9b2e20eb3c8e524.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/sund_bedside_table_baya_2000503_3_421a5887de234483a9b2e20eb3c8e524.jpg	(from https://baya.vn/)
23:25:55	737516/737516	---MCZ	200	added ('OK')	text/html	etag:W/%22fe4fc36246b748758fda3941a118e7a7%22	https://baya.vn/products/ghe-van-phong-joy-2002149	C:/My%20Web%20Sites/baya/baya.vn/products/ghe-van-phong-joy-2002149.html	(from https://baya.vn/)
23:25:55	618258/618258	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:54%20GMT	https://baya.vn/collections/vendors?q=joy	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors77dc.html	(from https://baya.vn/)
23:25:56	257312/257312	---M--	200	added ('OK')	image/jpeg	etag:%22857b7d6955657b40aa44fd1afb542dd1%22	https://product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_1_copy_f761f8ab9ad7442a9adbb3d0fa82ef29.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_1_copy_f761f8ab9ad7442a9adbb3d0fa82ef29.jpg	(from https://baya.vn/)
23:25:56	272470/272470	---M--	200	added ('OK')	image/jpeg	etag:%22cdca37368e47772d4015dca9da55da6f%22	https://product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_2_copy_62a9d904d4fb41b2a94a4ee8b6c448dd.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_2_copy_62a9d904d4fb41b2a94a4ee8b6c448dd.jpg	(from https://baya.vn/)
23:25:57	293832/293832	---M--	200	added ('OK')	image/jpeg	etag:%22db459bdafeda9b2b20505999d7036347%22	https://product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_3_copy_a503ace4a4ae4184b879d4cd2274126c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/joy_office_chair_baya_2002149_3_copy_a503ace4a4ae4184b879d4cd2274126c.jpg	(from https://baya.vn/)
23:25:58	713137/713137	---MCZ	200	added ('OK')	text/html	etag:W/%2260b6911295014bc79fd51a375ba8dee7%22	https://baya.vn/products/ly-cocktail-sarina-7300213	C:/My%20Web%20Sites/baya/baya.vn/products/ly-cocktail-sarina-7300213.html	(from https://baya.vn/)
23:25:58	594344/594344	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:58%20GMT	https://baya.vn/collections/vendors?q=sarina	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorsdb93.html	(from https://baya.vn/)
23:25:59	733978/733978	---MCZ	200	added ('OK')	text/html	etag:W/%22d9d14ef92a8549b9880ac7d52770bed4%22	https://baya.vn/products/khan-trai-ban-rosabella	C:/My%20Web%20Sites/baya/baya.vn/products/khan-trai-ban-rosabella.html	(from https://baya.vn/)
23:25:59	670776/670776	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:25:59%20GMT	https://baya.vn/collections/vendors?q=rosabella	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors5f51.html	(from https://baya.vn/)
23:26:00	282372/282372	---M--	200	added ('OK')	image/jpeg	etag:%229b16bf3f1101b1dda05438727ed8b66b%22	https://product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001483_880606585c834d67b7dea979bd1055e8.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001483_880606585c834d67b7dea979bd1055e8.jpg	(from https://baya.vn/)
23:26:00	267939/267939	---M--	200	added ('OK')	image/jpeg	etag:%22ebfb32b990d723faad71188b8af565d4%22	https://product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001485_1_ef5ae48738f846fcb2e3d41937257476.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001485_1_ef5ae48738f846fcb2e3d41937257476.jpg	(from https://baya.vn/)
23:26:01	285358/285358	---M--	200	added ('OK')	image/jpeg	etag:%22c41d699fea27c5a8c7f069db039488e1%22	https://product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001485_5b8487adaed5422889089ba626356c4b.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001485_5b8487adaed5422889089ba626356c4b.jpg	(from https://baya.vn/)
23:26:02	253033/253033	---M--	200	added ('OK')	image/jpeg	etag:%22ea1df980f7cdd5729cc49bc3074becc9%22	https://product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001484_1_662a4d2322214be6b179582d8fadbe19.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/rosabella_table_cloth_baya_2001484_1_662a4d2322214be6b179582d8fadbe19.jpg	(from https://baya.vn/)
